Pclass,Age,SibSp,Fare,Survived,Sex_female,Sex_male,Embarked_C,Embarked_Q,Embarked_S,Embarked_Unknown
-0.3693648410115938,-0.6663144087405454,2.222952026434889,2.0316232164746784,0,False,True,False,False,True,False
0.8273772438659699,-0.08613809053381893,-0.6025119615158758,-0.7814711077429595,0,False,True,False,False,True,False
-0.3693648410115938,0.2868323997419338,0.8102200324595066,0.2942818304613415,0,False,True,True,False,False,False
-0.3693648410115938,0.2868323997419338,-0.6025119615158758,-0.539655322480331,1,True,False,False,False,True,False
-1.5661069258891576,2.0688025199483078,-0.6025119615158758,2.0316232164746784,0,False,True,False,False,True,False
0.8273772438659699,-1.4122553892920509,0.8102200324595066,-0.6255512205060441,1,False,True,True,False,False,False
0.8273772438659699,-0.08613809053381893,-0.6025119615158758,-0.7961266098800885,0,False,True,False,True,False,False
0.8273772438659699,-0.4176674152233769,-0.6025119615158758,-0.8258430830468071,1,False,True,False,False,True,False
0.8273772438659699,-0.08613809053381893,0.8102200324595066,-0.08248670364734986,1,True,False,True,False,False,False
0.8273772438659699,1.3228615393968024,-0.6025119615158758,-0.8339866570676719,0,False,True,False,False,True,False
0.8273772438659699,0.3282735653281285,-0.6025119615158758,-0.7890040358414437,0,False,True,True,False,False,False
0.8273772438659699,-0.7491967399129349,-0.6025119615158758,-0.8303227815333896,0,False,True,False,False,True,False
0.8273772438659699,1.4886262017415814,0.8102200324595066,-0.466377811794686,0,True,False,False,False,True,False
-0.3693648410115938,-0.003255759361429436,0.8102200324595066,0.0954164367952591,1,True,False,False,False,True,False
-0.3693648410115938,-0.3347850840509874,-0.6025119615158758,-0.539655322480331,0,False,True,False,False,True,False
-0.3693648410115938,-0.5005497463957664,-0.6025119615158758,-0.4397145682398693,0,False,True,True,False,False,False
-1.5661069258891576,-0.8320790710853244,-0.6025119615158758,0.10925611598008794,1,True,False,False,False,True,False
-1.5661069258891576,0.6598028900176865,0.8102200324595066,1.4192967965159125,0,False,True,False,False,True,False
0.8273772438659699,-1.0807260646024928,-0.6025119615158758,-0.7244758599316649,0,False,True,False,False,True,False
-1.5661069258891576,-0.4176674152233769,-0.6025119615158758,2.0316232164746784,0,False,True,True,False,False,False
0.8273772438659699,-0.08613809053381893,-0.6025119615158758,-0.42994423348178334,0,True,False,True,False,False,False
0.8273772438659699,-0.5834320775681558,-0.6025119615158758,-0.7961266098800885,1,True,False,False,False,True,False
0.8273772438659699,-0.4176674152233769,0.8102200324595066,-0.4004280521776055,1,True,False,False,False,True,False
0.8273772438659699,-0.8320790710853244,-0.6025119615158758,-0.8449782836705185,0,False,True,False,True,False,False
-0.3693648410115938,-0.9149614022577138,-0.6025119615158758,-0.612932833165976,0,False,True,False,False,True,False
-0.3693648410115938,-0.8320790710853244,0.8102200324595066,0.6205719300423816,0,False,True,False,False,True,False
0.8273772438659699,-0.16902042170620843,-0.6025119615158758,-0.7938892032204868,1,False,True,False,False,True,False
0.8273772438659699,-1.6609023828092193,2.222952026434889,0.5045492047901105,0,True,False,False,False,True,False
-0.3693648410115938,0.6183617244314917,-0.6025119615158758,0.0954164367952591,0,False,True,False,False,True,False
-0.3693648410115938,1.074214545879634,-0.6025119615158758,-0.539655322480331,0,False,True,False,False,True,False
-0.3693648410115938,1.8201555264311393,-0.6025119615158758,-0.5628598675307852,0,False,True,False,False,True,False
-1.5661069258891576,-0.5834320775681558,0.8102200324595066,2.0316232164746784,1,True,False,False,False,True,False
0.8273772438659699,2.1102436855345026,-0.6025119615158758,-0.7814711077429595,0,False,True,False,False,True,False
0.8273772438659699,0.9498910491210497,-0.6025119615158758,-0.466377811794686,0,False,True,False,False,True,False
0.8273772438659699,-0.08613809053381893,-0.6025119615158758,-0.8174992171634017,0,False,True,False,False,True,False
-1.5661069258891576,1.8201555264311393,-0.6025119615158758,1.8237495741616405,0,False,True,True,False,False,False
0.8273772438659699,-1.0807260646024928,-0.6025119615158758,-0.7969424328323887,1,True,False,False,True,False,False
0.8273772438659699,0.07962657181096006,-0.6025119615158758,-0.7814711077429595,0,False,True,False,False,True,False
0.8273772438659699,-0.08613809053381893,-0.6025119615158758,-0.7515494575463212,0,False,True,False,False,True,False
0.8273772438659699,-0.08613809053381893,2.9293180234225806,2.0316232164746784,0,False,True,False,False,True,False
0.8273772438659699,1.239979208224413,-0.6025119615158758,-0.3882151337299979,0,False,True,False,False,True,False
-0.3693648410115938,0.908449883534855,-0.6025119615158758,-0.4053132195566485,1,True,False,False,False,True,False
0.8273772438659699,-0.2519027528785979,-0.6025119615158758,-0.7949053180353277,0,False,True,False,False,True,False
0.8273772438659699,-0.9978437334301034,-0.6025119615158758,-0.7515494575463212,0,False,True,False,False,True,False
0.8273772438659699,-2.199637535429751,2.9293180234225806,0.7640737218017698,0,False,True,False,False,True,False
0.8273772438659699,-1.6609023828092193,-0.6025119615158758,-0.17204647720734526,1,False,True,False,False,True,False
-1.5661069258891576,-0.08613809053381893,-0.6025119615158758,1.5121149767177293,1,True,False,False,False,True,False
0.8273772438659699,1.3228615393968024,0.8102200324595066,0.18823461699707605,0,True,False,False,False,True,False
-1.5661069258891576,-0.08613809053381893,-0.6025119615158758,0.09175256126097689,0,False,True,False,False,True,False
0.8273772438659699,-0.08613809053381893,-0.6025119615158758,1.5851873103734548,0,False,True,False,False,True,False
-1.5661069258891576,2.1102436855345026,-0.6025119615158758,0.4618039902234842,0,False,True,False,False,True,False
0.8273772438659699,-2.075314038671167,2.9293180234225806,0.24807791739035287,0,False,True,False,True,False,False
0.8273772438659699,-2.199637535429751,0.8102200324595066,-0.6308467419449267,1,True,False,False,False,True,False
0.8273772438659699,-0.6663144087405454,-0.6025119615158758,-0.7875775669667633,0,False,True,False,False,True,False
-1.5661069258891576,2.1102436855345026,-0.6025119615158758,0.32481412658036024,0,False,True,True,False,False,False
0.8273772438659699,-0.9149614022577138,0.8102200324595066,-0.7910362654711258,0,False,True,False,False,True,False
0.8273772438659699,-0.08613809053381893,2.9293180234225806,0.06936383916282275,0,False,True,False,False,True,False
-1.5661069258891576,1.73727319525875,-0.6025119615158758,0.22792660195180042,0,True,False,True,False,False,False
-0.3693648410115938,0.07962657181096006,-0.6025119615158758,-0.539655322480331,0,False,True,False,False,True,False
0.8273772438659699,0.576920558845297,-0.6025119615158758,-1.1747270817559212,0,False,True,False,False,True,False
0.8273772438659699,-0.08613809053381893,2.9293180234225806,2.0316232164746784,0,True,False,False,False,True,False
-0.3693648410115938,-0.08613809053381893,-0.6025119615158758,-0.4395093912099495,0,False,True,True,False,False,False
0.8273772438659699,-1.6609023828092193,2.9293180234225806,0.35860482934120075,0,False,True,False,False,True,False
-0.3693648410115938,-2.199637535429751,2.222952026434889,0.7304881960708492,1,False,True,False,False,True,False
0.8273772438659699,-2.075314038671167,-0.6025119615158758,-0.09876896652170025,1,True,False,False,False,True,False
-1.5661069258891576,-0.08613809053381893,-0.6025119615158758,1.2678566077655793,0,False,True,False,False,True,False
0.8273772438659699,-0.08613809053381893,0.8102200324595066,-0.417526138004256,1,True,False,False,True,False,False
-1.5661069258891576,1.3228615393968024,-0.6025119615158758,0.12228485737999564,1,False,True,False,False,True,False
0.8273772438659699,0.908449883534855,0.8102200324595066,-0.417526138004256,0,False,True,False,True,False,False
0.8273772438659699,0.576920558845297,-0.6025119615158758,-0.7890040358414437,0,False,True,False,False,True,False
-0.3693648410115938,0.24539123415573905,-0.6025119615158758,-0.539655322480331,1,True,False,False,False,True,False
-0.3693648410115938,-0.8320790710853244,-0.6025119615158758,-0.539655322480331,0,False,True,False,False,True,False
0.8273772438659699,-0.8320790710853244,0.8102200324595066,-0.7910362654711258,1,True,False,False,False,True,False
-0.3693648410115938,-2.1581963698435565,0.8102200324595066,0.0954164367952591,1,False,True,False,False,True,False
-1.5661069258891576,1.239979208224413,-0.6025119615158758,0.1794803970538311,1,True,False,True,False,False,False
-1.5661069258891576,2.1102436855345026,-0.6025119615158758,2.0316232164746784,1,True,False,True,False,False,False
0.8273772438659699,-0.08613809053381893,-0.6025119615158758,-0.7961266098800885,0,False,True,False,True,False,False
0.8273772438659699,1.074214545879634,-0.6025119615158758,-0.7641678448863892,0,False,True,False,False,True,False
0.8273772438659699,-0.08613809053381893,-0.6025119615158758,-0.7961266098800885,1,True,False,False,True,False,False
-0.3693648410115938,-0.4176674152233769,-0.6025119615158758,-0.539655322480331,0,True,False,False,False,True,False
0.8273772438659699,-0.08613809053381893,-0.6025119615158758,-0.710636180746836,0,False,True,False,False,True,False
0.8273772438659699,-0.08613809053381893,2.9293180234225806,2.0316232164746784,0,False,True,False,False,True,False
0.8273772438659699,0.41115589650051804,-0.6025119615158758,-0.8573963791480459,0,False,True,False,False,True,False
0.8273772438659699,1.3643027049829972,-0.6025119615158758,-0.8217737386200644,0,False,True,True,False,False,False
0.8273772438659699,-0.9149614022577138,-0.6025119615158758,-0.7814711077429595,1,False,True,False,False,True,False
0.8273772438659699,-2.199637535429751,-0.6025119615158758,-0.6636164447235471,0,True,False,False,False,True,False
0.8273772438659699,0.24539123415573905,0.8102200324595066,-0.4004280521776055,0,False,True,False,False,True,False
0.8273772438659699,-0.2519027528785979,-0.6025119615158758,-0.25692626041821726,1,False,True,True,False,False,False
0.8273772438659699,-1.0807260646024928,-0.6025119615158758,-0.7961266098800885,1,True,False,False,True,False,False
-1.5661069258891576,0.908449883534855,-0.6025119615158758,0.33967480574740916,1,False,True,True,False,False,False
0.8273772438659699,-0.4176674152233769,-0.6025119615158758,-0.8303227815333896,0,False,True,False,False,True,False
-0.3693648410115938,0.4940382276729075,-0.6025119615158758,-0.14884193215689093,1,True,False,False,False,True,False
0.8273772438659699,-0.5834320775681558,-0.6025119615158758,-0.8205524467753036,0,False,True,False,False,True,False
-0.3693648410115938,0.07962657181096006,-0.6025119615158758,-0.539655322480331,0,False,True,False,False,True,False
0.8273772438659699,-0.08613809053381893,0.8102200324595066,-0.7961266098800885,0,False,True,False,True,False,False
-1.5661069258891576,0.16250890298334955,0.8102200324595066,2.0316232164746784,1,True,False,True,False,False,False
0.8273772438659699,-0.16902042170620843,-0.6025119615158758,-0.7875775669667633,1,True,False,False,False,True,False
-0.3693648410115938,1.074214545879634,0.8102200324595066,0.1442681105856891,0,False,True,False,False,True,False
-1.5661069258891576,0.24539123415573905,-0.6025119615158758,2.0316232164746784,1,True,False,True,False,False,False
-0.3693648410115938,0.07962657181096006,-0.6025119615158758,-0.661784506956406,0,False,True,False,False,True,False
0.8273772438659699,-1.0807260646024928,-0.6025119615158758,-0.7814711077429595,1,False,True,False,False,True,False
-0.3693648410115938,-0.16902042170620843,-0.6025119615158758,-0.539655322480331,0,False,True,False,False,True,False
0.8273772438659699,1.8201555264311393,-0.6025119615158758,-0.7814711077429595,0,False,True,False,False,True,False
0.8273772438659699,-0.08613809053381893,-0.6025119615158758,-0.7890040358414437,0,False,True,False,False,True,False
-1.5661069258891576,0.742685221190076,0.8102200324595066,2.0316232164746784,1,False,True,False,False,True,False
0.8273772438659699,-0.5834320775681558,-0.6025119615158758,-0.7179639318154005,0,False,True,False,False,True,False
-0.3693648410115938,-0.8320790710853244,-0.6025119615158758,-0.661784506956406,1,False,True,False,False,True,False
0.8273772438659699,-0.7077555743267401,-0.6025119615158758,-0.8205524467753036,0,False,True,False,False,True,False
-0.3693648410115938,-0.9149614022577138,-0.6025119615158758,-0.539655322480331,0,False,True,False,False,True,False
0.8273772438659699,-0.08613809053381893,2.9293180234225806,0.06936383916282275,0,True,False,False,False,True,False
-1.5661069258891576,0.4940382276729075,0.8102200324595066,2.0316232164746784,1,True,False,False,False,True,False
0.8273772438659699,-0.003255759361429436,-0.6025119615158758,-0.7949053180353277,0,False,True,False,False,True,False
-0.3693648410115938,2.1102436855345026,-0.6025119615158758,-0.515229485585116,0,False,True,False,False,True,False
0.8273772438659699,-1.9924317074987772,2.9293180234225806,0.35860482934120075,1,True,False,False,False,True,False
-0.3693648410115938,-0.4176674152233769,-0.6025119615158758,-0.661784506956406,0,False,True,False,False,True,False
0.8273772438659699,-0.08613809053381893,-0.6025119615158758,-0.8058969446381745,0,True,False,False,False,True,False
-0.3693648410115938,1.239979208224413,0.8102200324595066,0.0954164367952591,0,False,True,False,False,True,False
-0.3693648410115938,-1.7437847139816087,-0.6025119615158758,0.1076293552428666,1,True,False,False,False,True,False
-0.3693648410115938,-0.8320790710853244,-0.6025119615158758,-0.661784506956406,0,False,True,False,False,True,False
-0.3693648410115938,0.3282735653281285,-0.6025119615158758,-0.5750727859783927,0,False,True,False,False,True,False
0.8273772438659699,-0.08613809053381893,0.8102200324595066,-0.46861521845428766,0,True,False,True,False,False,False
0.8273772438659699,-0.08613809053381893,0.8102200324595066,-0.417526138004256,1,True,False,False,True,False,False
-0.3693648410115938,-0.003255759361429436,-0.6025119615158758,-0.661784506956406,0,False,True,False,False,True,False
0.8273772438659699,-0.5834320775681558,-0.6025119615158758,-0.8266589059991073,0,False,True,False,False,True,False
0.8273772438659699,0.07962657181096006,-0.6025119615158758,-0.8217737386200644,0,False,True,True,False,False,False
-1.5661069258891576,1.239979208224413,2.222952026434889,2.0316232164746784,0,False,True,False,True,False,False
0.8273772438659699,-0.3347850840509874,-0.6025119615158758,-0.7949053180353277,0,True,False,False,False,True,False
-0.3693648410115938,-0.4176674152233769,-0.6025119615158758,-0.466377811794686,1,True,False,False,False,True,False
-1.5661069258891576,0.6598028900176865,0.8102200324595066,1.3926335529610958,1,False,True,False,False,True,False
-0.3693648410115938,2.0688025199483078,0.8102200324595066,0.0954164367952591,0,False,True,False,False,True,False
0.8273772438659699,-0.08613809053381893,-0.6025119615158758,-0.8205524467753036,0,False,True,False,False,True,False
0.8273772438659699,-0.003255759361429436,0.8102200324595066,-0.6636164447235471,0,True,False,False,False,True,False
-1.5661069258891576,2.1102436855345026,-0.6025119615158758,0.12228485737999564,0,False,True,False,False,True,False
0.8273772438659699,0.07962657181096006,0.8102200324595066,-0.3882151337299979,0,False,True,False,False,True,False
0.8273772438659699,0.9913322147072445,-0.6025119615158758,-0.18731262526685463,0,True,False,False,False,True,False
0.8273772438659699,-0.003255759361429436,-0.6025119615158758,-0.42994423348178334,1,True,False,True,False,False,False
-1.5661069258891576,-0.08613809053381893,-0.6025119615158758,2.0316232164746784,1,True,False,True,False,False,False
-1.5661069258891576,0.07962657181096006,-0.6025119615158758,2.0316232164746784,1,True,False,False,False,True,False
-1.5661069258891576,0.4940382276729075,-0.6025119615158758,2.0316232164746784,1,True,False,True,False,False,False
-0.3693648410115938,1.73727319525875,-0.6025119615158758,0.0954164367952591,1,True,False,False,False,True,False
0.8273772438659699,-0.08613809053381893,-0.6025119615158758,-0.7961266098800885,0,False,True,False,True,False,False
0.8273772438659699,-2.1581963698435565,2.9293180234225806,0.35860482934120075,1,False,True,False,False,True,False
-1.5661069258891576,1.903037857603529,0.8102200324595066,2.0316232164746784,0,False,True,False,False,True,False
-1.5661069258891576,0.908449883534855,-0.6025119615158758,-1.1747270817559212,0,False,True,False,False,True,False
0.8273772438659699,-0.08613809053381893,-0.6025119615158758,-0.7961266098800885,0,True,False,False,True,False,False
-0.3693648410115938,0.576920558845297,-0.6025119615158758,-0.661784506956406,0,False,True,False,False,True,False
